Id	Tweets	Lang	Location
1225682925796020224	"RT @AkhileshPSingh: आप पॉच मिनट भी बापू के रास्ते नही चल सकते । 
झूठ और नफ़रत वाली ज़िन्दगी 
बापू की ज़िन्दगी नही है।

PM Modi in Lok Sabha…"	hi	
1225682914307792896	"RT @aajtak: चिदंबरम के बाद अधीर रंजन ने भी उठाया PSA का मुद्दा
https://t.co/DuMA3whRTU"	hi	
1225682877829926912	"RT @ZeeNewsHindi: #LokSabha में जिस वक्त यह सारा हंगामा हुआ उस वक्त @RahulGandhi सदन में ही मौजूद थे.

@INCIndia @BJP4India @drharshvardhan…"	hi	Dehradun, India
1225682846548815872	"RT @ashutosh83B: नेहरू को बदनाम करने की एक कोशिेश ? इतिहास को जानबूझकर क्यों मोदी जी तोड मरोड़ रहे हैं ? सत्य हिंदी विश्लेषण 

@INCIndia @p…"	hi	Uttar Pradesh, India
1225682845546401792	"RT @ZeeNewsHindi: #LokSabha में जिस वक्त यह सारा हंगामा हुआ उस वक्त @RahulGandhi सदन में ही मौजूद थे.

@INCIndia @BJP4India @drharshvardhan…"	hi	
1225682815884218370	परेशानियों से जूझ रहा उत्तर प्रदेश का किसान, अब उनकी आवाज बनेगी कांग्रेस पार्टी- अजय कुमार लल्लू… https://t.co/f9a8yjdeQu	hi	Uttar Pradesh, India
1225682785119002624	"RT @NationThought: कौन हैं कांग्रेस नेता और उम्मीदवार जिन्होंने पाकिस्तान में लगाए थे ‘हिंदुस्तान जिंदाबाद’ के नारे

https://t.co/MiYQzl9LAm"	hi	Rewa, India
1225682758967545862	"RT @ZeeNewsHindi: #LokSabha में जिस वक्त यह सारा हंगामा हुआ उस वक्त @RahulGandhi सदन में ही मौजूद थे.

@INCIndia @BJP4India @drharshvardhan…"	hi	everywhere!
1225682718056300545	"RT @ZeeNewsHindi: #LokSabha में जिस वक्त यह सारा हंगामा हुआ उस वक्त @RahulGandhi सदन में ही मौजूद थे.

@INCIndia @BJP4India @drharshvardhan…"	hi	India
1225682615006453760	RT @hanumanbeniwal: राजस्थान सरकार ने बढ़ाए बिजली के दाम, विपक्ष ने कहा- कांग्रेस झूठ-धोखे का दूसरा नाम #गहलोत_सरकार_शर्म_करो https://t.co/…	hi	Kolkata, India🇮🇳
1225682598745083904	"जब गन्ना मंत्री अपनी चीनी मिल का भुगतान नहीं करा पा रहे, तो बाकी किसानों का क्या होगा- अजय कुमार लल्लू
https://t.co/RFTEBIXUFc"	hi	Uttar Pradesh, India
1225682598598336512	"@Partibha_Singh Kam se kam 60 saal to Congress hi rahi....🤭
Aisa hua kya...Mitron"	hi	
1225682589668626437	"परेशानियों से जूझ रहा उत्तर प्रदेश का किसान, अब उनकी आवाज बनेगी कांग्रेस पार्टी- अजय कुमार लल्लू
https://t.co/9db0YX6hnY"	hi	Uttar Pradesh, India
1225682583477866497	"RT @ashutosh83B: नेहरू को बदनाम करने की एक कोशिेश ? इतिहास को जानबूझकर क्यों मोदी जी तोड मरोड़ रहे हैं ? सत्य हिंदी विश्लेषण 

@INCIndia @p…"	hi	Ahmadabad City, India
1225682573516406786	"RT @ZeeNewsHindi: #LokSabha में जिस वक्त यह सारा हंगामा हुआ उस वक्त @RahulGandhi सदन में ही मौजूद थे.

@INCIndia @BJP4India @drharshvardhan…"	hi	 
1225682529128071169	"@sambitswaraj 
लोकसभा (Lok Sabha) में आज उस वक्त भारी हंगामा हो गया जब केंद्रीय मंत्री डॉ. हर्षवर्धन (harshvardhan)… https://t.co/6w2Frr0Ziw"	hi	
1225682510329200640	RT @Supriya23bh: Congress leader @RahulGandhi on PM speech : सबसे बड़ा मुद्दा बेरोजगारी का है , उसके बारे में कुछ नही कहा... https://t.co/M…	hi	Naugarh, India
1225682489626116101	"RT @ZeeNewsHindi: #LokSabha में जिस वक्त यह सारा हंगामा हुआ उस वक्त @RahulGandhi सदन में ही मौजूद थे.

@INCIndia @BJP4India @drharshvardhan…"	hi	From Kanpur  In Chandigarh 
1225682480885190657	"RT @ZeeNewsHindi: #LokSabha में जिस वक्त यह सारा हंगामा हुआ उस वक्त @RahulGandhi सदन में ही मौजूद थे.

@INCIndia @BJP4India @drharshvardhan…"	hi	Bahraich, India
1225682441651638272	"RT @AkhileshPSingh: आप पॉच मिनट भी बापू के रास्ते नही चल सकते । 
झूठ और नफ़रत वाली ज़िन्दगी 
बापू की ज़िन्दगी नही है।

PM Modi in Lok Sabha…"	hi	Lucknow
1225682430356410370	@IndiaToday लोकसभा (Lok Sabha) में आज उस वक्त भारी हंगामा हो गया जब केंद्रीय मंत्री डॉ. हर्षवर्धन (harshvardhan) रा… https://t.co/zlEnbWdCD6	hi	
1225682429622407169	"RT @aajtak: कांग्रेस नेता अधीर रंजन चौधरी ने कसा प्रधानमंत्री नरेंद्र मोदी पर तंज़   

https://t.co/QKskul4UeH"	hi	india
1225682410785738752	"RT @ZeeNewsHindi: #LokSabha में जिस वक्त यह सारा हंगामा हुआ उस वक्त @RahulGandhi सदन में ही मौजूद थे.

@INCIndia @BJP4India @drharshvardhan…"	hi	
1225682399813464066	"This is Indian (?) National Congress for you !!
अधीर रंजन बोले- भौगोलिक रूप से कश्मीर हमारे साथ, भावनात्मक रूप से न… https://t.co/ckyXNXusJb"	hi	India
1225682397716287490	"RT @TV9Bharatvarsh: राजस्थान सरकार ने बढ़ाए बिजली के दाम, विपक्ष ने कहा- कांग्रेस झूठ-धोखे का दूसरा नाम
 https://t.co/BWkjudDYpE"	hi	Kolkata, India🇮🇳
1225682393954017281	"RT @Shekhar_Chahal_: EVERYONE #RETWEET 👇🏿😂

Sach Me Mera Desh Badal Raha Hai😳

Raily @AamAadmiParty Ki 😂

Worker #Congress Ke 🙄

Aur Nare :…"	hi	KOLKATA
1225682364820410370	"दिल्ली वालों अगर ""AAP"" को वोट देना चाहते है तो Congress को वोट दे 
क्योंकी जब घटिया ही चुनना है तो 'Original घटिया'… https://t.co/NVgd9zkZhB"	hi	India
1225682343345545219	"RT @ftPauqosC90NBkC: सूत्रों के हवाले  से  खबर: मुस्लिम  मतदाताओं  को  यह  पता  चल  गया  है  कि  ""आम  आदमी  पार्टी"", BJP से  मुकाबला  नहीं…"	hi	gurgaon
1225682327868604417	RT @OpIndia_in: “कल कॉन्ग्रेस के एक नेता ने कहा कि 6 महीने में मोदी को डंडे पड़ेंगे। मैं इन छह महीनों में और ज्यादा सूर्य नमस्कार करूँगा,…	hi	
1225682296130265091	"RT @ZeeNewsHindi: #LokSabha में जिस वक्त यह सारा हंगामा हुआ उस वक्त @RahulGandhi सदन में ही मौजूद थे.

@INCIndia @BJP4India @drharshvardhan…"	hi	New Delhi, India
1225682295798915074	"RT @zoo_bear: @sambitswaraj ये रहा @altnews फैक्ट चेक 
https://t.co/Il4HIIjOz4"	hi	India
1225682286458204164	"RT @Shekhar_Chahal_: EVERYONE #RETWEET 👇🏿😂

Sach Me Mera Desh Badal Raha Hai😳

Raily @AamAadmiParty Ki 😂

Worker #Congress Ke 🙄

Aur Nare :…"	hi	बरवाला हिसार हरियाणा
1225682280816898048	"RT @aajtak: चिदंबरम के बाद अधीर रंजन ने भी उठाया PSA का मुद्दा
https://t.co/DuMA3whRTU"	hi	
1225682259954429952	"RT @ZeeNewsHindi: #LokSabha में जिस वक्त यह सारा हंगामा हुआ उस वक्त @RahulGandhi सदन में ही मौजूद थे.

@INCIndia @BJP4India @drharshvardhan…"	hi	
1225682257945321475	@mesharmapooja Congress wali biwiya bhi churane lage😂.	hi	
1225682215452860416	@timesofindia @DishPatani @etimes लोकसभा (Lok Sabha) में आज उस वक्त भारी हंगामा हो गया जब केंद्रीय मंत्री डॉ. हर्षव… https://t.co/rSeA1uEBEu	hi	
1225682208691605504	"RT @TV9Bharatvarsh: राजस्थान सरकार ने बढ़ाए बिजली के दाम, विपक्ष ने कहा- कांग्रेस झूठ-धोखे का दूसरा नाम
 https://t.co/BWkjudDYpE"	hi	India
1225682206988726272	@pankajjha_ @nanditathhakur Congress ki niti hi yahi hai ki logo ko jati aur dharm me baantkar rakho aur raaj Karo.	hi	Ayodhya, India
1225682197006303233	"@INCMP @digvijaya_28 Digvijaya Sir ko CM hona chaiye tha, Congress party ne mistake se CM galat chun liya.
Aapke 15… https://t.co/N4FZ5aiSIH"	hi	Bhopal, India
1225682183181885440	"RT @ZeeNewsHindi: #LokSabha में जिस वक्त यह सारा हंगामा हुआ उस वक्त @RahulGandhi सदन में ही मौजूद थे.

@INCIndia @BJP4India @drharshvardhan…"	hi	
1225682146225844225	"RT @ZeeNewsHindi: #LokSabha में जिस वक्त यह सारा हंगामा हुआ उस वक्त @RahulGandhi सदन में ही मौजूद थे.

@INCIndia @BJP4India @drharshvardhan…"	hi	New Delhi, India
1225682060490067970	"RT @TV9Bharatvarsh: राजस्थान सरकार ने बढ़ाए बिजली के दाम, विपक्ष ने कहा- कांग्रेस झूठ-धोखे का दूसरा नाम
 https://t.co/BWkjudDYpE"	hi	
1225682045210259457	@yugrajesh1 @INCIndia Ye wahi gathjod h na yadav Gandhi samajwadi Congress chor chor mosere bhai....	hi	India
1225682042261630977	पूर्वजो की बनाई संपती की कीमत congress के राज में जिसकी कीमत 1 लाख थी उसकी कीमत मोदी राज में 10 लाख होगई  तो प्रोफि… https://t.co/DfZcXKv2Kk	hi	गुजरात हिंदुस्तान
1225682032220504069	@Vijay_vkjain @RahulGandhi @narendramodi Ye maha ghtiya admi hai or aise hi iske CHAMCHE hai YE yadi aise hi bolta… https://t.co/wYyHo5ZsfO	hi	
1225682006429683717	@sambitswaraj Abhi tk ye bhaduve deshdrohi ko andar kyo nhi kar rahe hai Azam bhaga jaisa ye bhi bhagega. Congress… https://t.co/ZhkqbP4YrN	hi	Mumbai, India
1225681998917718019	"RT @ZeeNewsHindi: #LokSabha में जिस वक्त यह सारा हंगामा हुआ उस वक्त @RahulGandhi सदन में ही मौजूद थे.

@INCIndia @BJP4India @drharshvardhan…"	hi	Kanpur, India
1225681998301159424	"@ArvindKejriwal दिल्ली वालों अगर ""AAP"" को वोट देना चाहते है तो Congress को वोट दे 
क्योंकी जब घटिया ही चुनना है तो… https://t.co/D1MAwlcHCz"	hi	India
1225681998083059712	"RT @_garrywalia: जिसको मर्जी vote देना 

वैसे आप को देना अच्छा काम किया है 

जनकपुरी में मेरी बहन को vote देना 

Radhika khera congress से…"	hi	
1225681989279240195	"RT @TimesNowHindi: दिल्ली चुनाव: ' आम ' से ' खास ' हुई केजरीवाल की पार्टी ! 51 उम्मीदवार हैं करोड़पति - 

#DelhiElections  @DrKumarVishwas…"	hi	
1225681954395131906	@ajitanjum Sir parliament me abhi abhi  kuch hua hai pta chla , kaise Congress ke mp ne dr harsvardhan k sath kaisa behaviour kiya	hi	New Delhi, India
1225681945473904640	"RT @TV9Bharatvarsh: राजस्थान सरकार ने बढ़ाए बिजली के दाम, विपक्ष ने कहा- कांग्रेस झूठ-धोखे का दूसरा नाम
 https://t.co/BWkjudDYpE"	hi	Jaitaran
1225681942995034112	"RT @zoo_bear: @sambitswaraj ये रहा @altnews फैक्ट चेक 
https://t.co/Il4HIIjOz4"	hi	London, United Kingdom
1225681930345009157	"RT @TV9Bharatvarsh: राजस्थान सरकार ने बढ़ाए बिजली के दाम, विपक्ष ने कहा- कांग्रेस झूठ-धोखे का दूसरा नाम
 https://t.co/BWkjudDYpE"	hi	 NAGAUR Rajasthan, India
1225681918726791174	"RT @ZeeNewsHindi: #LokSabha में जिस वक्त यह सारा हंगामा हुआ उस वक्त @RahulGandhi सदन में ही मौजूद थे.

@INCIndia @BJP4India @drharshvardhan…"	hi	Odisha
1225681908635295746	"RT @ashutosh83B: नेहरू को बदनाम करने की एक कोशिेश ? इतिहास को जानबूझकर क्यों मोदी जी तोड मरोड़ रहे हैं ? सत्य हिंदी विश्लेषण 

@INCIndia @p…"	hi	
1225681868177068033	"RT @zoo_bear: @sambitswaraj ये रहा @altnews फैक्ट चेक 
https://t.co/Il4HIIjOz4"	hi	
1225681866142781443	"RT @TV9Bharatvarsh: राजस्थान सरकार ने बढ़ाए बिजली के दाम, विपक्ष ने कहा- कांग्रेस झूठ-धोखे का दूसरा नाम
 https://t.co/BWkjudDYpE"	hi	Nagaur, India
1225681836069621762	"RT @Amitsom45: सबसे सुखी #Congress, 
न #जीत की चिंता, न #हार का भय 😂

#DelhiElection 🗳

#अबकी_बार_45_पार"	hi	
1225683322694590465	RT @iamnikhilnanda: Yes, India is still a democracy despite #FakeGandhis !!! Janpath and #Congress. #PriyankaGandhiVadra should reflect on…	en	Gurgaon, India
1225681255787708416	RT @iamnikhilnanda: Time to take tough legal action against this repeat offender. Removal from power has driven him berserk and he is using…	en	
1225681232396046339	RT @iamnikhilnanda: Yes, India is still a democracy despite #FakeGandhis !!! Janpath and #Congress. #PriyankaGandhiVadra should reflect on…	en	
1225675900408086530	"RT @vishalnautamlal: NOW if we merge two pics
one can see PM @narendramodi
on left side and Dr @Swamy39
on right side and target is in betw…"	en	
1225674289933742080	RT @iamnikhilnanda: Time to take tough legal action against this repeat offender. Removal from power has driven him berserk and he is using…	en	
1225674258149281792	RT @iamnikhilnanda: Yes, India is still a democracy despite #FakeGandhis !!! Janpath and #Congress. #PriyankaGandhiVadra should reflect on…	en	
1225673899641208833	RT @iamnikhilnanda: Time to take tough legal action against this repeat offender. Removal from power has driven him berserk and he is using…	en	
1225673875431686145	RT @iamnikhilnanda: Yes, India is still a democracy despite #FakeGandhis !!! Janpath and #Congress. #PriyankaGandhiVadra should reflect on…	en	
1225673734268211204	RT @iamnikhilnanda: Time to take tough legal action against this repeat offender. Removal from power has driven him berserk and he is using…	en	
1225673709655973888	RT @iamnikhilnanda: Yes, India is still a democracy despite #FakeGandhis !!! Janpath and #Congress. #PriyankaGandhiVadra should reflect on…	en	
1225673468223479808	RT @iamnikhilnanda: Time to take tough legal action against this repeat offender. Removal from power has driven him berserk and he is using…	en	
1225673440121647104	RT @iamnikhilnanda: Yes, India is still a democracy despite #FakeGandhis !!! Janpath and #Congress. #PriyankaGandhiVadra should reflect on…	en	
1225673252019658753	RT @iamnikhilnanda: Time to take tough legal action against this repeat offender. Removal from power has driven him berserk and he is using…	en	
1225673228758089730	RT @iamnikhilnanda: Yes, India is still a democracy despite #FakeGandhis !!! Janpath and #Congress. #PriyankaGandhiVadra should reflect on…	en	
1225673126383538176	RT @iamnikhilnanda: Time to take tough legal action against this repeat offender. Removal from power has driven him berserk and he is using…	en	
1225673101871943681	RT @iamnikhilnanda: Yes, India is still a democracy despite #FakeGandhis !!! Janpath and #Congress. #PriyankaGandhiVadra should reflect on…	en	
1225672988650962946	RT @iamnikhilnanda: Time to take tough legal action against this repeat offender. Removal from power has driven him berserk and he is using…	en	
1225672960423235586	RT @iamnikhilnanda: Yes, India is still a democracy despite #FakeGandhis !!! Janpath and #Congress. #PriyankaGandhiVadra should reflect on…	en	
1225663567761825798	RT @Sagar4BJP: In the year 2009, United Andhra Pradesh gave 34 MP's to INC. Can you please list out the Budget allocations for the united A…	en	
1225630776760229888	"@AshwiniBJP @blsanthosh Proud of you sir!!
Will show this videos to my muslim friends who are oposing Modiji.… https://t.co/iD8gGlQfpd"	en	भारत
1225621339072913408	"Sir, Can we also file an objection with the EC to the use of the word ""Congress"" in a party, the word having sexual… https://t.co/X4XO4asN9j"	en	Komulmir
1225612082567155714	@priyaakulkarni2 @TarekFatah @Rajput_Ramesh Had India been blessed with a Jan Sangh govt  at the time of independen… https://t.co/kD1F5oXRj1	en	New Delhi |Bharat|
1225605517139226635	"@agrawalp2001 #PMinLokSabha immensely proud of our PM. Exposed the hypocrisy &amp; worm ""tonguedness"" of the Oppn. Part… https://t.co/FI5ndWg6yS"	en	Hyderabad, India
1225604849338744833	"RT @vishalnautamlal: NOW if we merge two pics
one can see PM @narendramodi
on left side and Dr @Swamy39
on right side and target is in betw…"	en	
1225535189008474121	#ModiStrikesBack #ModiTubelightAttack #ModiInLokSabha has shown Pappu his real place in polity of India.… https://t.co/bQ6vFiu1Iw	en	New Delhi, India
1225525814256709632	"RT @agrawalp2001: @ANI What a language!!!! What Sanskaar!!!!! 

The grand old party has reduced to a bunch of loafers.

#CongressMuktBharat"	en	
1225485606748401664	@ShekhAli777 I don't know why an educated person like you are blindly following @ArvindKejriwal and Congress funded… https://t.co/jjbes5JxGq	en	Ahmadabad City, India
1225474516110974985	"RT @BesuraTaansane: Keep it up...u r really helping India to achieve #CongressMuktBharat faster ! 

#PappuDaBest"	en	Bharat
1225467253149159424	RT @Ashtalakshmi8: @RD_BANA Each time that I believe Congress to have reached their lowest level they surprise me by sinking deeper in the…	en	
1225466890870411264	RT @Ashtalakshmi8: @RD_BANA Each time that I believe Congress to have reached their lowest level they surprise me by sinking deeper in the…	en	
1225466520458813440	RT @iamnikhilnanda: Yes, India is still a democracy despite #FakeGandhis !!! Janpath and #Congress. #PriyankaGandhiVadra should reflect on…	en	Faridabad, India
1225464677682933760	@ANI Congress Bhagodas and cheaters dhokebaaz, can't hear the truth of theirs. Papis don't have guts to hear, answe… https://t.co/SKhw98ikEQ	en	Mumbai, India
1225461684803899394	RT @raisina4: @AlkaJanakraj @gutulu06 #congressmuktbharat soon 👍🏽	en	
1225460952969007104	RT @TheMinioness: @ANI Maino must keep this frustrated charsi out of the country if she has any hopes for her crime syndicate called Congre…	en	Himachal Pradesh, India
1225459916682530818	@RD_BANA Each time that I believe Congress to have reached their lowest level they surprise me by sinking deeper in… https://t.co/4jyowJYmBh	en	
1225453466664833024	"RT @vishalnautamlal: NOW if we merge two pics
one can see PM @narendramodi
on left side and Dr @Swamy39
on right side and target is in betw…"	en	Mumbai
1225437130161213440	RT @Sagar4BJP: In the year 2009, United Andhra Pradesh gave 34 MP's to INC. Can you please list out the Budget allocations for the united A…	en	Nellore, India
1225427933960888320	"@INCIndia Hindustan me sirf, Musalmaan nahi rehte,

80% Citizens Support #CAA,#NRC #NPR.
If u care about Hindustan,… https://t.co/B3J6cqyLAu"	en	Maharashtra, India
1225425714364633089	"RT @BesuraTaansane: Keep it up...u r really helping India to achieve #CongressMuktBharat faster ! 

#PappuDaBest https://t.co/ywHI80HNHI"	en	India
1225424072000950275	"RT @BesuraTaansane: Keep it up...u r really helping India to achieve #CongressMuktBharat faster ! 

#PappuDaBest"	en	Mumbai, India
1225415389804466176	RT @Sagar4BJP: In the year 2009, United Andhra Pradesh gave 34 MP's to INC. Can you please list out the Budget allocations for the united A…	en	Chicago, IL
1225406265637122048	Yes, India is still a democracy despite #FakeGandhis !!! Janpath and #Congress. #PriyankaGandhiVadra should reflect… https://t.co/5X15NBCbww	en	हिन्दुस्तान
1225405651138027520	RT @BesuraTaansane: @SirPareshRawal @narendramodi Sir on the contrary we must thank him because every blooper of his takes his party one mo…	en	
1225376943266095105	Time to take tough legal action against this repeat offender. Removal from power has driven him berserk and he is u… https://t.co/r3gp7wzmwE	en	हिन्दुस्तान
1225372429691674626	RT @Sagar4BJP: In the year 2009, United Andhra Pradesh gave 34 MP's to INC. Can you please list out the Budget allocations for the united A…	en	Hyderabad, India
1225370012371701760	@Pawankhera Today dynast taken to the cleaners in a evey efficient manner by over belove PM. Proud of u Narendra Mo… https://t.co/HnivUMownb	en	
1225369257590087681	RT @BesuraTaansane: @SirPareshRawal @narendramodi Sir on the contrary we must thank him because every blooper of his takes his party one mo…	en	UK
1225368847466647552	"@INCIndia We must congratulate ur @RahulGandhi  speed &amp; scale wiping of @INCIndia 
Ur determination &amp; decisiveness… https://t.co/Aggqg20RvU"	en	Mumbai 
1225368771482636288	"@AskAnshul Who taught them? Muslim League.
Who supports Muslim League @INCIndia .
How @INCIndia defame Government b… https://t.co/fsyWnXHMAd"	en	Pune
1225367139994882049	RT @Sagar4BJP: In the year 2009, United Andhra Pradesh gave 34 MP's to INC. Can you please list out the Budget allocations for the united A…	en	Bhagyanagar, Akhanda Bharat
1225366335065976832	True #India #CongressMuktBharat #indiasupportscaa_nrc #CAA_NRC_NPR https://t.co/Rp1UvHfj9W	en	
1225366029955547137	"RT @vishalnautamlal: NOW if we merge two pics
one can see PM @narendramodi
on left side and Dr @Swamy39
on right side and target is in betw…"	en	Thane, India
1225355510397857792	RT @Sagar4BJP: In the year 2009, United Andhra Pradesh gave 34 MP's to INC. Can you please list out the Budget allocations for the united A…	en	Jamboo dweepe, Bharatavarshe, 
1225355150631456768	@republic What can you expect from PIGVIJAYA SINGH, he has always spews venom against India and Hindus… https://t.co/vSKYf5nMLN	en	
1225352355144593408	RT @Sagar4BJP: In the year 2009, United Andhra Pradesh gave 34 MP's to INC. Can you please list out the Budget allocations for the united A…	en	Jambudweepe Bharata Varshe 
1225352347473178629	@INCIndia Very funny! When did you mastered the art of job creation which you have been failing for the past 70 yrs??? #CongressMuktBharat	en	
1225351797058854912	"RT @vishalnautamlal: NOW if we merge two pics
one can see PM @narendramodi
on left side and Dr @Swamy39
on right side and target is in betw…"	en	Hyderabad 
1225351329264132097	"@RahulGandhi you and your family néeds to stop existing.
So much so for inheriting the ahinsakari gandhi's surname… https://t.co/2E6AT5DoAc"	en	
1225348620318171136	"RT @vishalnautamlal: NOW if we merge two pics
one can see PM @narendramodi
on left side and Dr @Swamy39
on right side and target is in betw…"	en	High court Lucknow , India
1225348339895603200	"RT @vishalnautamlal: NOW if we merge two pics
one can see PM @narendramodi
on left side and Dr @Swamy39
on right side and target is in betw…"	en	
1225347840064417792	"RT @vishalnautamlal: NOW if we merge two pics
one can see PM @narendramodi
on left side and Dr @Swamy39
on right side and target is in betw…"	en	INDIA/ BHARAT.
1225347446483582978	"RT @vishalnautamlal: NOW if we merge two pics
one can see PM @narendramodi
on left side and Dr @Swamy39
on right side and target is in betw…"	en	India
1225347266719838208	"NOW if we merge two pics
one can see PM @narendramodi
on left side and Dr @Swamy39
on right side and target is in b… https://t.co/uUU2GeKBLs"	en	✨ ॐ  वन्दे मातरम्  ॐ  भारत ✨
1225339235244204033	"@INCIndia surviving on Muslim League and illegal immigrants.
Because these people helps @RahulGandhi and Congress l… https://t.co/XPgi3WBcTz"	en	Pune
1225338016790503425	@ZeeNewsHindi @INCIndia @RahulGandhi @narendramodi @BJP4India @INCIndia traitors party running by fake Gandhi famil… https://t.co/tK96UUV76g	en	Pune
1225335061546971136	RT @aadittyaa: #Khangress definition of #Secularism #appeasementPolitics Reason why we shld #BoycottSecularism #congressmuktbharat https://…	en	Kanpur, India
1225333737296023552	RT @KEYESEN2000: Pappu @RahulGandhi is the brand ambassador for #CongressMuktBharat	en	Chennai, India
1225330527089020928	RT @Sagar4BJP: In the year 2009, United Andhra Pradesh gave 34 MP's to INC. Can you please list out the Budget allocations for the united A…	en	
1225328989079662592	RT @Sagar4BJP: In the year 2009, United Andhra Pradesh gave 34 MP's to INC. Can you please list out the Budget allocations for the united A…	en	Bharat
1225328079150518272	RT @Sagar4BJP: In the year 2009, United Andhra Pradesh gave 34 MP's to INC. Can you please list out the Budget allocations for the united A…	en	Burbank, CA
1225327763545919489	RT @Sagar4BJP: In the year 2009, United Andhra Pradesh gave 34 MP's to INC. Can you please list out the Budget allocations for the united A…	en	Telangana.
1225326689309192192	In the year 2009, United Andhra Pradesh gave 34 MP's to INC. Can you please list out the Budget allocations for the… https://t.co/iSYgYGbcaV	en	Warangal-Hanamkonda, India
1225325976835346433	"RT @BesuraTaansane: Keep it up...u r really helping India to achieve #CongressMuktBharat faster ! 

#PappuDaBest"	en	Qatar
1225314184608571392	"RT @AbhishekDurgCG: #शाहीन_बाग_हारेगा_देश_जितेंगा
This is the real face of Saheen bagh. 
#ShaheenBaghKaSach #SharjeelImam #AAPwithShaheenBa…"	en	
1225298915395690497	"RT @thevijaymahajan: @LevinaNeythiri @RahulGandhi @narendramodi Strongly agreed with you levina.

Everyone knows @RahulGandhi is uneducated…"	en	Maharashtra - Gujarat, India
1225298260937465856	"@LevinaNeythiri @RahulGandhi @narendramodi Strongly agreed with you levina.

Everyone knows @RahulGandhi is uneduca… https://t.co/tBHSk6PVEF"	en	Maharashtra - Gujarat, India
1225291542610337793	"RT @AbhishekDurgCG: #शाहीन_बाग_हारेगा_देश_जितेंगा
This is the real face of Saheen bagh. 
#ShaheenBaghKaSach #SharjeelImam #AAPwithShaheenBa…"	en	यूपी प्रयागराज 
1225272181019406336	"RT @BesuraTaansane: Keep it up...u r really helping India to achieve #CongressMuktBharat faster ! 

#PappuDaBest"	en	india
1225243296533901312	@AMIT_GUJJU @ric_2009_j #PappuUncle 🤡🤡🤡 has aged without mentally maturing.... 🤪🤪🤪🤪 please allow him to continue hi… https://t.co/CgADiNEdDO	en	Ittoqqortoormiit, Greenland
1225241180415262720	"RT @BesuraTaansane: Keep it up...u r really helping India to achieve #CongressMuktBharat faster ! 

#PappuDaBest"	en	India
1225237209449521152	RT @BesuraTaansane: @SirPareshRawal @narendramodi Sir on the contrary we must thank him because every blooper of his takes his party one mo…	en	India
1225214697101676544	RT @TheMinioness: @ANI Maino must keep this frustrated charsi out of the country if she has any hopes for her crime syndicate called Congre…	en	Karnataka, India
1225197194401198080	"@MrsGandhi Shame on you @RahulGandhi .

Shame on @INCIndia for tolerating Rahul Gandhi.

#CongressMuktBharat"	en	New Delhi |Bharat|
1225182932144275459	"RT @BesuraTaansane: Keep it up...u r really helping India to achieve #CongressMuktBharat faster ! 

#PappuDaBest https://t.co/ywHI80HNHI"	en	
1225174296638775296	"@ANI What a language!!!! What Sanskaar!!!!! 

The grand old party has reduced to a bunch of loafers.

#CongressMuktBharat"	en	Hyderabad, India
1225169629364047874	"RT @BesuraTaansane: Keep it up...u r really helping India to achieve #CongressMuktBharat faster ! 

#PappuDaBest"	en	Delhi, India
1225141034121822208	@AlkaJanakraj @gutulu06 #congressmuktbharat soon 👍🏽	en	New Delhi, India
1225139541519941632	"RT @BesuraTaansane: Keep it up...u r really helping India to achieve #CongressMuktBharat faster ! 

#PappuDaBest"	en	India
1225131686532452362	"RT @BesuraTaansane: Keep it up...u r really helping India to achieve #CongressMuktBharat faster ! 

#PappuDaBest"	en	Napoli, Campania
1225126028474867712	RT @Im_Akash_modi: @Leo_Knock @aajtak Are bhai... BJP ka star campaigner h... Rahul baba.. Ese kaise Bina #Pappu k Election ho skta h... Ve…	en	कलयुग (Kaliyuga)
1225123615525367808	All The ppl Who r Supporting @INCIndia, Does this man @RahulGandhi hve any sense? He isn't showing even F*kin respe… https://t.co/oXHqSHbCSg	en	Varanasi, India
1225123615340781568	"@Ashwinkiing Pappu Zindabaad !

Hope Pappu remains in politics for ever - or at least until #CONgressMuktBharat is reality !"	en	Globe Trotter
1225122961331376128	RT @KEYESEN2000: Pappu @RahulGandhi is the brand ambassador for #CongressMuktBharat https://t.co/yKBLDc3Xap	en	mumbai
1225122350032547840	"RT @BesuraTaansane: Keep it up...u r really helping India to achieve #CongressMuktBharat faster ! 

#PappuDaBest https://t.co/ywHI80HNHI"	en	Akhand Bharat
1225121510974607360	@Leo_Knock @aajtak Are bhai... BJP ka star campaigner h... Rahul baba.. Ese kaise Bina #Pappu k Election ho skta h.… https://t.co/zLqUjeShvi	en	Bengaluru, India
1225120759892209665	"RT @pteh000: @GauravPandhi Really???
Is that so???
Despite absorbing so many of the 'clean Congress' candidates 🤣🤣

Don't worry, #AAPkiDelh…"	en	
1225120510071033856	"RT @BesuraTaansane: Keep it up...u r really helping India to achieve #CongressMuktBharat faster ! 

#PappuDaBest"	en	
1225119449646129152	"Keep it up...u r really helping India to achieve #CongressMuktBharat faster ! 

#PappuDaBest https://t.co/ywHI80HNHI"	en	Akhand Bharat
1225114535394078720	@bhavsarhardiik Who is congress??? Sry I don't know about this party. #CongressMuktBharat 😂😂😂	en	Bengaluru, India
