Id	Tweets	Lang	Location
1225647819580559361	RT @DailyGrindhouse: #BirdsOfPrey landed and @misszombiequeen finds much to love about it. Fierce and funny femininity reigns with great ac…	en	
1225646917335445504	"RT @auliasoebardi: This is, imo, is an example of toxic femininity.
A narcissist who believe that vagina and uterus is a powerful tool to s…"	en	
1225646761147944960	Masculinity and femininity doesn't define on how you dress up, it's how you carry yourself despite of what clothes… https://t.co/HGlbYcOSUf	en	
1225646446839386112	RT @mercurymusings: Everyone’s homework is to get you an authentic fire sign friend who has embraced their femininity. (they don’t have to…	en	
1225643937718624257	RT @lunegrayson: Fascinating. And there is a long way to go. “There is evidence to suggest that femininity and “greenness” have come to be…	en	Geneva, Switzerland
1225643680360353792	RT @GutianGang: Trans-misogyny is a very effective term because most attempts to exclude or hurt trans women end up targeting cis women too…	en	
1225643235218870272	RT @sweetspotato: Jane and some thoughts about gender/femininity https://t.co/EmKUVVy71j	en	
1225642490188820481	"RT @an_gremlin: @degendering @katmsinclair ""doesn't verify trans girls*""
*Or anyone who doesn't match a narrow euro-centric concept of femi…"	en	ICE are STILL Terrorists
1225642417983934464	"@sugarfuzz Its embarrassing and degrading 
It's another way, whether she believes it or not to make the woman mascu… https://t.co/pqlaidtOrE"	en	Hamilton, OH
1225141855173730304	"For pashtuns, it is not Karachi but Kerachai and its feminine. We say ""Kerachai dhera ghata da instead of karachi d… https://t.co/TJyh5RbBzi"	hi	Pakistan
1225685162437922819	"RT @haddijatoujonga: Hello #GambianTwitter! 

Are you or someone you know, willing to participate in a study on sex and sexuality or online…"	en	Gambia
1225685015154946048	"RT @dubudarling: which shinee solo are u (hag inclusive)

1985 aurora
1986 easy to love
1987 ace
1988 snow flower
1989 timepiece
1990 forev…"	en	Germany 
1225684867314143232	RT @Securityconcern: A suggestion I received that I think is an excellent idea.  @JamesCantorPhD @sheilavdhc @ProstasiaInc @CraigHarper19 @…	en	
1225684855758802944	RT @GBVnet: It is important for us to remember that women have a legal right to control their own sexuality and that includes the right to…	en	Atlanta, GA
1225684845080109056	WTF IS EVEN YOUR SEXUALITY?	en	
1225684834506264576	RT @CREATIVE_GOLD: If this sandwich got you questioning your sexuality, that’s on you fam.	en	
1225684831603843072	"RT @shahzad_ai: @aceiooo the actual thread:
Allah will never blame you for the feelings he gave u (2/8)
Acting on your desire, regardless o…"	en	
1225684824192499712	@Phil_Nourse Don't you think a woman has a right to keep her own sexuality private, unless she chooses to come out… https://t.co/qiiMbMdrU6	en	Mississauga, Ontario
1225684778734612480	RT @ProudResister: I dislike it when people tell me I should be supporting Buttigieg because I’m gay. I think it is great that a gay candid…	en	South Africa
1225684771247812608	RT @Spidey_Sydney3: was about to share a thread of my marvel characters sexuality headcannons and was pretty much about to post it but then…	en	
1225684746610466816	RT @laetiky: Today is the international day of zero tolerance against female genital mutilations. I do this clitoris with my hair to celebr…	en	California, USA
1225684649294229504	@Silhouetters69 @isagrimorie There's more sexuality than this entire series in any given Moffat episode	en	
1225684603219787777	RT @ProudResister: I dislike it when people tell me I should be supporting Buttigieg because I’m gay. I think it is great that a gay candid…	en	Portland Oregon
1225684591106613249	"RT @TrevorCoultMC: Lots of people getting a pat on the back for admitting their sexuality on social media!

Here goes 👇🏻
I’m a white Britis…"	en	Deepest Dorset
1225684576317538304	RT @ProudResister: I dislike it when people tell me I should be supporting Buttigieg because I’m gay. I think it is great that a gay candid…	en	Ogden, UT
1225684537071456256	"RT @BreezeCoyote: Zoophilia is NOT a sexuality.
Pedophilia is NOT a sexuality.
Necrophilia is NOT a sexuality.

If you’re any of these, ple…"	en	
1225684492058120194	RT @yangsexual: my sexuality is whatever that click clack thingy yang does with her gauntlets is	en	17 she/her lesbian
1225684477898186752	@tonydpoison Theres no other real explanation that makes sense to me. If you're secure and comfortable with your ow… https://t.co/QGhGPuCIxx	en	Dublin
1225684471996805120	"RT @darIinglucifer: fake dating gc! 

someone will end up with me, i apologize 

-must be following me &amp; @GFDRUGGER 

15-18
- you’ll be pai…"	en	
1225684400697835520	Get our #publications from within the Adolescent Sexuality and Early Marriage Series that looks into the various as… https://t.co/e52zZYbJiw	en	New Delhi, India
1225684389515784193	"RT @GPeacock8: All Scripture is God breathed, fully authoritative, inerrant &amp; sufficient.  

We say, 'Yes!' And then tear out Genesis 1-3 f…"	en	Cardiff
1225684180152897540	"RT @IAmKingScoota_: Sexuality is not a character trait 

Sexuality is not a character trait 

Sexuality is not a character trait

Sexuality…"	en	Gotham City
1225684163480522753	RT @michellecpetrus: Do y’all actually talk about sexuality with your friends or do you just enjoy being homophobic?	en	
1225684158162145281	"RT @dubudarling: which shinee solo are u (hag inclusive)

1985 aurora
1986 easy to love
1987 ace
1988 snow flower
1989 timepiece
1990 forev…"	en	Matosinhos, Portugal🇵🇹
1225684076373266433	"RT @BreezeCoyote: Zoophilia is NOT a sexuality.
Pedophilia is NOT a sexuality.
Necrophilia is NOT a sexuality.

If you’re any of these, ple…"	en	Filling another condom
1225684073978327040	@jodiesmaid its funny bc girl never told us her sexuality she just said shes queer and thats not like a descriptive… https://t.co/Pt9qvYrDaj	en	
1225683987672092672	@CluelessDOTA @Vandalsavage___ @world_fuego @xodiaamond @kiki_hendrixx Yeah I’m a gay guy and have only ever had se… https://t.co/C2tcMq7pyS	en	☁️ Kirby Dreamland ☁️
1225683958085537792	"RT @spofiee: I honestly hate seeing people being forced to explain their sexuality to others and/or come out on social media.

If someone i…"	en	Sargatanas (Aether)
1225683919439200256	"RT @_problembitch__: valentines fake dating gc cuz yolo

-14-17 
-you have to fake date until valentines
-if you catch feelings, you lose
-…"	en	
1225683883967971328	RT @elstozier: don’t have kids if you can’t handle what they become. whether it’s mental illness, sexuality, gender identity, whatever. kid…	en	𝕤𝕒𝕡𝕡𝕙𝕚𝕔
1225683865395613697	For 2020, our focus will shift to challenging criminalisation of identity, morality, expressions, sexuality, bodily… https://t.co/sroBrWHfNJ	en	Cape Town, South Africa
1225683801239515136	RT @GBVnet: It is important for us to remember that women have a legal right to control their own sexuality and that includes the right to…	en	
1225683742275989504	"there’s power in your sexuality.
there’s power in your modesty.
there’s power in your booming commands.
there’s pow… https://t.co/xljor87uHH"	en	
1225683724831846400	"RT @BreezeCoyote: Zoophilia is NOT a sexuality.
Pedophilia is NOT a sexuality.
Necrophilia is NOT a sexuality.

If you’re any of these, ple…"	en	
1225683704472731648	"RT @BreezeCoyote: Zoophilia is NOT a sexuality.
Pedophilia is NOT a sexuality.
Necrophilia is NOT a sexuality.

If you’re any of these, ple…"	en	Borneo
1225683679277531136	"RT @shahzad_ai: @aceiooo the actual thread:
Allah will never blame you for the feelings he gave u (2/8)
Acting on your desire, regardless o…"	en	جنة الفردوس 
1225683576445788161	@TheresaDewa @JohnConnorM @TwisterFilm @PinkNews @Glinner Yes they are. This is literally the message Mermaids give… https://t.co/emze36U7iW	en	Hebden Bridge
1225683575086800896	"Sexuality is not a character trait 

Sexuality is not a character trait 

Sexuality is not a character trait

Sexua… https://t.co/rODh6vmT2A"	en	South Carolina, USA
1225683564705931265	Do y’all actually talk about sexuality with your friends or do you just enjoy being homophobic?	en	IG:@michellecpetrus
1225683547307905024	I'm not gay guys! That's not me-- I'm just comfortable with my sexuality!	en	hell
1225683457654710272	"RT @D1ZZYPUP: 💖FAKE DATING GC TIME💖

-14-17 but youll be paired with someone closer to your age

-no lewds or nudes unless in private

-do…"	en	
1225683419100639232	RT @xxxd696: Remember when i told you that woman’s sexuality is forbidden and none existent even in marriage? Things are only supposed to b…	en	Bahrain
1225683344475615232	"RT @allcock_t: Since everyone else is coming out... I...
- Am straight
- Am White
- Eat meat
- Am a Thatcherite
- Work for a living.
- Have…"	en	
1225683320224174080	problem. like I shouldn’t have to explain to everyone I talk to that no he isn’t gay because he doesn’t label his s… https://t.co/r8uWoxj88Y	en	
1225683291048595460	many times his fans get asked about his sexuality. the gp is genuinely so obsessed with his sexuality and it’s a li… https://t.co/gYP9deKV80	en	
1225683269993189381	enforcing toxic masculinity but you care about someone else’s sexuality so much to the point where it’s the first t… https://t.co/ZLup7tGv7A	en	
1225683169451495427	The only reason why I mention this is bc I always get the “doesn’t that mean you’re gay” whenever I say my sexuality.	en	
1225683131425947649	"RT @TrishaPhillipss: What this admitting your sexuality thing going around on Twitter?? 
Stop bragging.. 
I'm a non sexual 🤣🤣🤣
Seriously th…"	en	South Shields
1225683115005267969	RT @amwaafrika: Female Genital Mutilation is a cruel practice that carries absolutely no health benefits for women and girls. Rather, it's…	en	Kampala Uganda 
1225683063645949952	"RT @BreezeCoyote: Zoophilia is NOT a sexuality.
Pedophilia is NOT a sexuality.
Necrophilia is NOT a sexuality.

If you’re any of these, ple…"	en	N/A
1225683013431746561	let’s talk about locals and their obsession with harry’s sexuality shall we? I saw a tweet about it and I need to r… https://t.co/vPRaDeVaQc	en	
1225683011275935744	"RT @TrevorCoultMC: Lots of people getting a pat on the back for admitting their sexuality on social media!

Here goes 👇🏻
I’m a white Britis…"	en	United Kingdom
1225682976312160256	i don’t want to label my sexuality bc idk i just don’t want to. but i also want to call myself gay every chance i g… https://t.co/3aoIqWSWv5	en	she/her
1225682869697167361	"RT @isapphic: if the definition of a certain sexuality is ""exclusively attracted to..."" then it does not exist on a spectrum. stop making t…"	en	mumbai | she/her | lesbian 
1225682845848367111	@egsafterdark You like sexy stuff, and are comfortable with at least some of the not-typically-accepted places peop… https://t.co/apHWyqFTHG	en	
1225682809676693504	"@Basic__Butch @laynemorgan In terms of sexuality, it's way different. First of all, ""homo/hetero"" is a western conc… https://t.co/bYAtRtCNAt"	en	
1225682768228569088	"RT @KIDNAPPINQ: !!! FAKE DATING GC !!!

- 14~17 (we'll choose someone close to your age!!)

- lasts 7 days! who ever catches feelings loose…"	en	
1225682753733050368	@MikeBates04 @ninahazelby Funnily enough I don't give a damn about your sexuality, no one else's business. As for t… https://t.co/VPhuVVuvVL	en	
1225682724347772928	RT @ProudResister: I dislike it when people tell me I should be supporting Buttigieg because I’m gay. I think it is great that a gay candid…	en	
1225682682748620803	RT @CREATIVE_GOLD: If this sandwich got you questioning your sexuality, that’s on you fam.	en	ZA
1225682671914737667	"RT @BreezeCoyote: Zoophilia is NOT a sexuality.
Pedophilia is NOT a sexuality.
Necrophilia is NOT a sexuality.

If you’re any of these, ple…"	en	Mamma Leoni's Italian Restaurant
1225682580764119041	@camoyaman @NessCamet What does appearance and attractiveness have to do with someones sexuality? You clearly do ha… https://t.co/E1KumrFV5k	en	multi stan
1225682561147363328	#femalegenitalmutolation isn't a rite of passage into womanhood. It shouldn't be used  to suppress a woman’s sexual… https://t.co/q6g9fRL8n5	en	Africa
1225682512501886978	@Joe90135918 @wise30152072 @kulanicool @Mekiadavid Hahah makes you question your sexuality now	en	Subject to change...
1225682382147076096	@Blaise_21 Yes, because they will tell you you have to be rich before you flaunt your sexuality.	en	
1225682355454541824	"@peteharry23 Not a valid argument.
Men have long been persecuted based on their sexuality.
Not many have been because they were a father."	en	
1225682272533110786	RT @Antilopenmann: Call me old fashioned but I think people should get #Oscars because they made a good movie and not because of their skin…	en	Denmark
1225682257689505792	RT @amwaafrika: Female Genital Mutilation is a cruel practice that carries absolutely no health benefits for women and girls. Rather, it's…	en	
1225682185446805505	RT @callmedollar: And it took Jameela Jamil to get the business for her to come out about her sexuality, huh?	en	Andromeda
1225682173455323138	RT @laetiky: Today is the international day of zero tolerance against female genital mutilations. I do this clitoris with my hair to celebr…	en	Paris/London/Madrid/Abidjan
1225682167696523264	Call me old fashioned but I think people should get #Oscars because they made a good movie and not because of their… https://t.co/ITAViVwdgJ	en	Ettenheim, Deutschland
1225681986410299396	"Imagine being a parent who scared your kid off of their own sexuality and thus knowledge about their own body
Can not relate"	en	West Java, Indonesia
1225681890465603584	RT @CREATIVE_GOLD: If this sandwich got you questioning your sexuality, that’s on you fam.	en	Kluang
1225681859931041792	RT @JessedHagopian: Wow. The endorsement by @TheBarbaraSmith of @BernieSanders says so much. Barbara has been one of my guiding lights in t…	en	
1225681858555285505	@sinfulpenguin His sexuality is irrelevant.	en	Emma World 
1225681783737344011	RT @theo_feo_: I don’t really endorse Pete for Pres.  Seeing comments making fun of his sexuality from fellow LGBTQIA+ is disheartening. Ma…	en	
1225681747121033217	RT @JessedHagopian: Wow. The endorsement by @TheBarbaraSmith of @BernieSanders says so much. Barbara has been one of my guiding lights in t…	en	Orange County, California
1225681710836137984	RT @k_hohenheim: Local detective thought about his sexuality for 8 hours, put everyone on edge https://t.co/Bo9KArGKUs	en	Нижний Интернет
1225681680800739330	"RT @BreezeCoyote: Zoophilia is NOT a sexuality.
Pedophilia is NOT a sexuality.
Necrophilia is NOT a sexuality.

If you’re any of these, ple…"	en	land of the intoners
1225681612311891971	What does a mans sexuality have to do with a fraud case? https://t.co/nDTpJgxsBz	en	
1225681577188814848	RT @CREATIVE_GOLD: If this sandwich got you questioning your sexuality, that’s on you fam.	en	
1225681544380968960	"RT @dubudarling: which shinee solo are u (hag inclusive)

1985 aurora
1986 easy to love
1987 ace
1988 snow flower
1989 timepiece
1990 forev…"	en	England, United Kingdom
1225681437543714817	"RT @vorehwang: getting threatened to do this so like/rt to join a fake dating gc

- comment ur name, age, gender, pronouns, sexuality, age…"	en	
1225681403066499077	RT @ProudResister: I dislike it when people tell me I should be supporting Buttigieg because I’m gay. I think it is great that a gay candid…	en	
1225681377086996488	my new sexuality is girls doing boy group choreography	en	
1225681370137055239	@DeborahMeaden Sorry @DeborahMeaden I want a country that welcomes people of all races, genders and sexuality, that… https://t.co/aNciqrp8Tr	en	
1225681329116762112	RT @LevACRosen: I kept saying this when I was talking about Jack of Hearts, and yet somehow, gatekeepers kept gatekeeping, and homophobes k…	en	cr: Reverie by Ryan La Sala
1225681297676238848	fuck sexuality labels if we vibe then we vibe	en	they/them ✧ @gaIodelion
1225681296866701313	@David_lucian0 @VoteDarlene @SpencerJCox sexuality to her inherent worth, which is rooted in the virginity/purity c… https://t.co/SuSkMHLTRa	en	
1225681242017808386	RT @JessedHagopian: Wow. The endorsement by @TheBarbaraSmith of @BernieSanders says so much. Barbara has been one of my guiding lights in t…	en	
1225681111847538688	"RT @BreezeCoyote: Zoophilia is NOT a sexuality.
Pedophilia is NOT a sexuality.
Necrophilia is NOT a sexuality.

If you’re any of these, ple…"	en	stan mp100 💫
1225681101454098437	Woke up to a Twitter mention from a stranger trying to police mine and a friend's sexuality. Happy Friday!	en	Glasgow, Scotland
1225681076896403456	RT @shalknickknacks: @QueerMalaysia It seems like a huge challenge to me given how msia's education system is becoming more &amp; more conserva…	en	🇲🇾 • she/her 🌈 
1225681044222832645	"RT @LanAdlan: Kes Sajat pergi umrah tu. 

Liberals are calling for Muslims to have respect for trans people and those with different sexual…"	en	Malaysia
1225681009313628160	RT @CBR: Birds of Prey Casually Confirms Harley Quinn's Sexuality https://t.co/bOSRcrEJOJ #BirdsOfPrey #BirdsOfPreyMovie https://t.co/JkulS…	en	On a cellphone.
1225681003710046208	"RT @BreezeCoyote: Zoophilia is NOT a sexuality.
Pedophilia is NOT a sexuality.
Necrophilia is NOT a sexuality.

If you’re any of these, ple…"	en	
1225680965470584835	RT @JessedHagopian: Wow. The endorsement by @TheBarbaraSmith of @BernieSanders says so much. Barbara has been one of my guiding lights in t…	en	New Jersey, Lindenwold
1225636229435150338	@ashutoshvshukla https://t.co/c9o0KFyFg8 इस पुस्तक में समारोहों में  दी जाने वाली गलियो का विस्तृत विवरण है	hi	New Delhi
1225632672644583424	@drsureshpant चारु गुप्ता की पुस्तक में इसका विस्तृत  विवरण दिया है ..https://t.co/c9o0KFQgEI	hi	New Delhi
1225520863547662338	RT @FeminismInIndia: विज्ञान का काम है नए आविष्कारों के ज़रिये हमें जागरूक और अग्रसर करना, न कि पूर्वाग्रहों और मिथकों  बढ़ावा देकर हमें मा…	hi	
1225464173477236736	विज्ञान का काम है नए आविष्कारों के ज़रिये हमें जागरूक और अग्रसर करना, न कि पूर्वाग्रहों और मिथकों  बढ़ावा देकर हमें… https://t.co/stk5wMMbLV	hi	India
1225343373285957633	मेडिकल साइंस आज भी एक पुरुष-प्रधान क्षेत्र है जिसे औरतों पर ही नहीं बल्कि समलैंगिकों और ट्रांसजेंडरों पर नियंत्रण र… https://t.co/GBmkHMZ4tf	hi	India
1225260325001400321	मेडिकल साइंस आज भी एक पुरुष-प्रधान क्षेत्र है जिसे औरतों पर ही नहीं बल्कि समलैंगिकों और ट्रांसजेंडरों पर नियंत्रण र… https://t.co/MQ27ongIZW	hi	New Delhi, India
1225236736055357440	हिस्टीरिया : महिलाओं और एलजीबीटीआइक्यू की ‘यौनिकता’ पर शिकंजा कसने के लिए ‘मेडिकल साइंस में पुरुषवाद’… https://t.co/2s30GTFsN3	hi	New Delhi, India
1223825872202817536	"""मेरी बहू को लगता है कि मैं खराब चरित्र वाला हूं क्योंकि मैंने ऐसी महिला से शादी की जो उम्र में मुझसे छोटी है."" प… https://t.co/LTgmG5x4KF"	hi	
1223659724832309248	RT @FIIHindi: आयुषी ने इस वीडियो के ज़रिये बेहद सरल हिंदी भाषा में जेंडर, LGBT और यौनिकता की परतों को उजागर करते हुए इसपर दर्शकों की समझ ब…	hi	New Delhi, India
1223619009410547714	"RT @RAsnani: ""Yeh kaagaz khat hai jo kuch logo ne saare Shaheen Bagh ke logo ke liye bheje hai, mujhe yeh unhe dena hai""
https://t.co/1ux5i…"	hi	India
1223617262999023618	"RT @RAsnani: ""Yeh kaagaz khat hai jo kuch logo ne saare Shaheen Bagh ke logo ke liye bheje hai, mujhe yeh unhe dena hai""
https://t.co/1ux5i…"	hi	
1223616680221380610	"RT @RAsnani: ""Yeh kaagaz khat hai jo kuch logo ne saare Shaheen Bagh ke logo ke liye bheje hai, mujhe yeh unhe dena hai""
https://t.co/1ux5i…"	hi	
1223616402952638464	"RT @RAsnani: ""Yeh kaagaz khat hai jo kuch logo ne saare Shaheen Bagh ke logo ke liye bheje hai, mujhe yeh unhe dena hai""
https://t.co/1ux5i…"	hi	
1223613867646803968	"RT @aftabcalm: “Meri pyaari Shaheen Bagh ki dadi,

Aapne humein dikhaya hai ke ek Hindustani hona kya hota hai, aapne humein samjhaya hai k…"	hi	India
1223609184161353728	"“Meri pyaari Shaheen Bagh ki dadi,

Aapne humein dikhaya hai ke ek Hindustani hona kya hota hai, aapne humein samjh… https://t.co/0xqHnhXK9Z"	hi	
1223592398409752578	“Mere Shaheen Bagh ke log, aap kaun hai, kaha rehti hai, aapka kya naam hai, main ye nahi jaanti, lekin itna jaanti… https://t.co/0qu7gm9Vak	hi	
1223587093961560064	"RT @RAsnani: ""Yeh kaagaz khat hai jo kuch logo ne saare Shaheen Bagh ke logo ke liye bheje hai, mujhe yeh unhe dena hai""
https://t.co/1ux5i…"	hi	Hyderabad
1223586699826958336	"""Yeh kaagaz khat hai jo kuch logo ne saare Shaheen Bagh ke logo ke liye bheje hai, mujhe yeh unhe dena hai""
https://t.co/1ux5icKoOu"	hi	Bombay
1223569181804679168	आयुषी ने इस वीडियो के ज़रिये बेहद सरल हिंदी भाषा में जेंडर, LGBT और यौनिकता की परतों को उजागर करते हुए इसपर दर्शकों… https://t.co/MDLDV3Afna	hi	New Delhi, India
1223459473739505664	@fazal_officiall @iamsohailaaris @DHIRAJK41233833 @Osamashaikhmba @RubikaLiyaquat भाई तुझे मना किसने किया चोदne से,… https://t.co/eyGkXht0yM	hi	RJ19, जोधाणा, 
1222843145462804481	@akhandb34325732 @IndiaFirsttt @iammdfaizankhan @RanaAyyub @PMOIndia Aye mere sher, tu sabki gaando se itna obsesse… https://t.co/gzv2dDrO1t	hi	India
1225685170251943937	RT @MissSceneUSA: if u recognize the immovability of all these traits women have: childlike (rather than childish) simplicity, emotionality…	en	Bothell, WA
1225685143404212226	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Johannesburg, South Africa
1225685018384556033	"RT @FreeThinkerAng: Feminism: A guide to wasting your years on things that don’t matter, hating men, and killing womanhood! 🤡 🤡 🤡

#feminis…"	en	King's Somborne, England
1225684964894658561	"This tweet just came on to my TL.

Havent seen a more disgusting tweet - epitomising ignorance &amp; insult to contempo… https://t.co/uzTOPv36zG"	en	India 
1225684924562198529	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Nigeria
1225684869411303425	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	
1225684670190194694	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Nigeria
1225684498664185858	RT @NthabiWabi: Having daughters didn't make you value womanhood, you're just scared your child will date men like you. That's not metamorp…	en	Johannesburg, South Africa
1225683724290781185	RT @tamronhall: Can’t you tell I had a blast??! Thank you @american_heart for a spectacular night of #womanhood. It was an honor to host an…	en	California, USA
1225683676458938369	RT @LilyLilyMaynard: @LaetitiaPichev1 @Docstockk @ucuedinburgh @EdinburghUni It’s both astonishing &amp; devastating that the fight for women’s…	en	Newcastle upon Tyne
1225683542832664577	"RT @pidgezero_one: not only that, but the last time we let upper middle class cis hetero white """"""feminists"""""" define ""womanhood"" we got a…"	en	
1225683322640093187	"RT @DrOlufunmilayo: Over 200million women/girls have had their private parts cut in the name of “entering womanhood” or “culture”.

Pls aga…"	en	Jannat-ul-firdaus
1225683122680762371	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Johannesburg
1225682593657475074	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Johannesburg South Africa
1225682280061865986	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Abuja, Nigeria
1225682221127753728	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Enugu, Nigeria
1225681796794183681	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Kibler Park , Johannesburg
1225681479600001029	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Euphoric state
1225681313836855299	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	
1225680954166890497	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	
1225679590716084229	Get yourself a friend who enables your cravings when it’s shark week 👌 Calories don’t count when it’s that time. Sa… https://t.co/ymtL23Mwj3	en	Recording in a tiny closet
1225679174926389250	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Port Harcourt, Nigeria
1225678845371506693	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Where I Only Get What I Want.
1225678807765413888	RT @containment_boa: The Vagina Cult are treated as though they're being quirky or saying something positive about womanhood when it's just…	en	Hell, but not near the e-girls
1225677915490095106	"WHAT THE HELL WAS THAT ""CARNIVORE WHO DISCARDED WOMANHOOD"" CRAP?"	en	
1225676975504687107	@2ndBladeBreaker Pay no mind to those who think womanhood hinges on appearance or actions— or that gender at all is… https://t.co/u4UGbHi6ZX	en	icon: batensan
1225676917136744448	@__usyy Greenwood(player's name), womanhood and pikinhood🤣🤣🤣🤣	en	Ife, Nigeria
1225675764676231171	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	
1225675473310502912	".      👺
  🐙  an accreditation
 Karina's selfish damsel
 🔨
a womanhood"	en	
1225675290430459904	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Accra, Ghana
1225674951732023296	"RT @NewYorker: Two new theatre productions use the familiar works of Shakespeare and Euripides to explore ideas of gender and womanhood.
ht…"	en	Riga
1225674451741638658	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Durban, South Africa
1225674240998789121	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	South Africa
1225674113093488640	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Johannesburg, South Africa
1225673547378348032	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Johannesburg, South Africa
1225673132779790342	"RT @NthabiWabi: Ooooooh! THIS is what people mean when they do that ""My father is a terrible partner, but is an amazing father?"" Because cl…"	en	Johannesburg, South Africa
1225672894270693376	RT @containment_boa: The Vagina Cult are treated as though they're being quirky or saying something positive about womanhood when it's just…	en	Wisconsin, USA
1225671942541176832	@KaminariRyuMaho Someone posted their hairy womanhood on the TL. 😂 and now some other dude is mad because of what I said 🤦🏽‍♀️	en	Writer Tag: #AntiExtrovert
1225671739528499201	RT @NthabiWabi: Having daughters didn't make you value womanhood, you're just scared your child will date men like you. That's not metamorp…	en	Johannesburg, South Africa
1225671553938935808	@19yu_zi @MickeySkata @pupafobe @kobcritic_ @enbynini @Masonjar191 It was also because they felt disconnected from… https://t.co/i5nYfCwziD	en	Occupied Naumkeag
1225671332576186368	@DipshitG @uppittynegress @moniquedhooghe It's weird that so many TERFs are rallying around it when it revolves aro… https://t.co/E4zXgMKa96	en	
1225670769956380672	RT @proteanmag: The second sequence from Jamie Hood’s (@veryhotmomm) forthcoming book RAPE GIRL continues where the first one left off: pow…	en	
1225670587864928257	womanhood	en	Lucena City, Calabarzon
1225669810396119041	RT @MissSceneUSA: if u recognize the immovability of all these traits women have: childlike (rather than childish) simplicity, emotionality…	en	California, USA
1225669525024067585	if u recognize the immovability of all these traits women have: childlike (rather than childish) simplicity, emotio… https://t.co/L5yRqF5tTf	en	
1225668725870755840	RT @MissSceneUSA: if female nature pisses u off like what are u even doing? reality shouldn’t bother u so much that u become a generic femi…	en	
1225668490830286850	RT @TransGriot: The book was titled 'A Finer Specimen of Womanhood'	en	Hazel Park, MI
1225668433783558145	RT @MichelleDLesley: Digging into what Scripture says about biblical manhood and womanhood for an upcoming conference I'm prepping for is b…	en	God's Will
1225668308113866752	@HamptureI @WyrdestGeek @RealSexyCyborg @yahhdo @uhWhutNow Yes, to discredit the womanhood of many women and manhoo… https://t.co/PMUuSDCQIF	en	
1225667757703741442	RT @NthabiWabi: Having daughters didn't make you value womanhood, you're just scared your child will date men like you. That's not metamorp…	en	
1225667741866086401	RT @VoicesofIWC: Come, let’s work towards a better world by embracing and celebrating womanhood at the International Women’s Conference 202…	en	
1225667461480992768	if female nature pisses u off like what are u even doing? reality shouldn’t bother u so much that u become a generi… https://t.co/JEC5zOSM0k	en	
1225667460654747655	RT @NthabiWabi: Having daughters didn't make you value womanhood, you're just scared your child will date men like you. That's not metamorp…	en	Johannesburg, South Africa
1225667346510991361	"RT @slightlyatsea: @samsmith Be you. Be you any way you like. But please stop appropriating womanhood. 

Women already exist. We can get pr…"	en	
1225666083392126980	@__usyy Womanhood	en	Land of beauty 
1225665648459599874	RT @rachelivvvv: Lmao it’s a myth. Holds no value and doesn’t define womanhood.	en	malapit sa inyo
1225665335740616706	RT @OfLineage: While we are now saying Mo was right about Oprah, we need to say she was right about Netflix too. Amy Schumer used white wom…	en	
